id,systemName
1494,SYNUEFE HP-E B45-4
1495,SYNUEFE HP-E B45-8
1496,SYNUEFE HT-F D12-29
1497,SYNUEFE HZ-M D8-69
1498,SYNUEFE IC-U C19-0
1499,SYNUEFE IE-G B44-2
1500,SYNUEFE IH-T D4-14
1501,SYNUEFE IJ-G B44-5
1502,SYNUEFE IL-N C23-15
1503,SYNUEFE IL-N C23-19
1504,SYNUEFE IL-W C18-29
1505,SYNUEFE IM-M B37-0
1506,SYNUEFE IN-I D10-18
1507,SYNUEFE IT-F D12-5
1508,SYNUEFE IZ-X B34-3
1509,SYNUEFE JN-R D5-22
1510,SYNUEFE JP-E B45-4
1511,SYNUEFE JU-M D8-50
1512,SYNUEFE JZ-F B44-8
1513,SYNUEFE KD-J B42-5
1514,SYNUEFE KG-W C18-16
1515,SYNUEFE KJ-C C15-6
1516,SYNUEFE KS-B C16-4
1517,SYNUEFE KU-F B44-4
1518,SYNUEFE KX-J D9-7
1519,SYNUEFE KZ-F B44-5
1520,SYNUEFE LD-A C17-1
1521,SYNUEFE LD-A C17-3
1522,SYNUEFE LH-M D7-4
1523,SYNUEFE LQ-T B50-1
1524,SYNUEFE LS-O B37-0
1525,SYNUEFE LY-I B42-2
1526,SYNUEFE MF-O A88-4
1527,SYNUEFE MJ-O D7-14
1528,SYNUEFE MK-M D8-20
1529,SYNUEFE MN-J D9-13
1530,SYNUEFE NB-B B47-10
1531,SYNUEFE NH-R B38-5
1532,SYNUEFE NJ-O D7-11
1533,SYNUEFE NJ-O D7-26
1534,SYNUEFE NJ-O D7-29
1535,SYNUEFE NL-N C23-4
1536,SYNUEFE NU-A C16-9
1537,SYNUEFE NU-F B44-5
1538,SYNUEFE NU-M D8-99
1539,SYNUEFE NY-M C9-2
1540,SYNUEFE NY-Z C16-13
1541,SYNUEFE NY-Z C16-2
1542,SYNUEFE OB-N C23-19
1543,SYNUEFE OF-E B45-4
1544,SYNUEFE OT-I B42-4
1545,SYNUEFE OV-K D9-56
1546,SYNUEFE OW-M A75-1
1547,SYNUEFE PF-E B45-5
1548,SYNUEFE PJ-D B46-10
1549,SYNUEFE PM-L C24-24
1550,SYNUEFE PX-J C25-8
1551,SYNUEFE QA-E B45-4
1552,SYNUEFE QJ-O D7-49
1553,SYNUEFE QO-P D6-20
1554,SYNUEFE QW-J B42-3
1555,SYNUEFE QX-I A91-0
1556,SYNUEFE RA-E B45-5
1557,SYNUEFE RD-J B39-0
1558,SYNUEFE RE-O D7-11
1559,SYNUEFE RE-O D7-14
1560,SYNUEFE RE-O D7-18
1561,SYNUEFE RE-O D7-42
1562,SYNUEFE RE-O D7-9
1563,SYNUEFE RF-L D9-14
1564,SYNUEFE RL-C B46-6
1565,SYNUEFE RR-I B43-9
1566,SYNUEFE RS-P B39-3
1567,SYNUEFE RT-P D6-15
1568,SYNUEFE RT-Z C16-13
1569,SYNUEFE SD-B C16-8
1570,SYNUEFE SI-M B39-0
1571,SYNUEFE SP-F B44-0
1572,SYNUEFE SV-U B49-5
1573,SYNUEFE TE-O D7-39
1574,SYNUEFE TP-F B44-0
1575,SYNUEFE UK-V B35-0
1576,SYNUEFE UL-X A69-2
1577,SYNUEFE UP-V B35-3
1578,SYNUEFE US-B C16-23
1579,SYNUEFE US-B C16-5
1580,SYNUEFE UV-H C12-7
1581,SYNUEFE UY-R B34-0
1582,SYNUEFE UZ-X C17-10
1583,SYNUEFE UZ-X C17-12
1584,SYNUEFE VK-D B32-1
1585,SYNUEFE VK-F B44-0
1586,SYNUEFE VL-X A69-2
1587,SYNUEFE VM-D C15-10
1588,SYNUEFE VM-S B37-3
1589,SYNUEFE VS-B C16-25
1590,SYNUEFE VS-Q B38-0
1591,SYNUEFE VV-B B33-4
1592,SYNUEFE VZ-C B46-0
1593,SYNUEFE WJ-D B46-0
1594,SYNUEFE WL-J D10-113
1595,SYNUEFE WU-X C17-8
1596,SYNUEFE XJ-P C22-2
1597,SYNUEFE XL-X A69-1
1598,SYNUEFE XO-P C22-17
1599,SYNUEFE XR-H D11-102
1600,SYNUEFE XR-H D11-90
1601,SYNUEFE XY-Q C21-1
1602,SYNUEFE YP-X C17-1
1603,SYNUEFE YP-X C17-8
1604,SYNUEFE YT-N B40-5
1605,SYNUEFE YX-T A71-2
1606,SYNUEFE YY-Q C21-19
1607,SYNUEFE ZA-N B37-0
1608,SYNUEFE ZA-W B34-1
1609,SYNUEFE ZB-Y B48-6
1610,SYNUEFE ZG-J D10-49
1611,SYNUEFE ZG-J D10-79
1612,SYNUEFE ZL-J D10-109
1613,SYNUEFE ZL-J D10-119
1614,SYNUEFE ZM-Q D6-42
1615,SYNUEFE ZR-I B43-10
1616,SYNUEFUE IS-Q B52-1
1617,SYRAI THEIA QP-W C15-0
1618,SYREADIAE JX-F C0
1619,SYRIVIA RI-B D13-11
1620,SYRIVIA WS-U D2-14
1621,SYROIFUE MO-Z B27-0
1622,T TAURI
1623,TAURUS DARK REGION BQ-Y C12
1624,TAURUS DARK REGION BV-Y C11
1625,TAURUS DARK REGION CL-Y D53
1626,TAURUS DARK REGION CQ-Y D31
1627,TAURUS DARK REGION CQ-Y D36
1628,TAURUS DARK REGION DB-X D1-26
1629,TAURUS DARK REGION DL-Y D54
1630,TAURUS DARK REGION EL-Y D20
1631,TAURUS DARK REGION FW-W C1-3
1632,TAURUS DARK REGION HR-W C1-4
1633,TAURUS DARK REGION IR-W D1-47
1634,TAURUS DARK REGION JH-V C2-9
1635,TAURUS DARK REGION JS-T B3-1
1636,TAURUS DARK REGION MY-R B4-1
1637,TAURUS DARK REGION OX-U C2-10
1638,TAURUS DARK REGION PT-R B4-0
1639,TAURUS DARK REGION QN-T B3-0
1640,TAURUS DARK REGION QO-Q B5-0
1641,TAURUS DARK REGION XZ-Y B1
1642,TAYGETA
1643,TEGNAE HT-Z D13-1
1644,THAILAE II-Z D1-34
1645,TIANG K'AN
1646,TIMOCAN
1647,TIRIS
1648,TOCI
1649,TOLLAN
1650,TRAPEZIUM SECTOR XO-Y B1-0
1651,TV MUSCAE
1652,TYROESLY VM-W D1-1
1653,URSITOARE
1654,USHORNT AM-C D13-0
1655,USHOTT ES-S D4-0
1656,USHOTT IO-H D10-0
1657,V2 PUPPIS
1658,V518 CARINAE
1659,V655 CARINAE
1660,VALTA
1661,VEIL WEST SECTOR DL-Y D68
1662,VEIL WEST SECTOR GW-W C1-13
1663,VEIL WEST SECTOR KC-V C2-18
1664,VELA DARK REGION BQ-Y D110
1665,VELA DARK REGION BQ-Y D94
1666,VELA DARK REGION CQ-Y C0
1667,VELA DARK REGION DL-Y D112
1668,VELA DARK REGION DL-Y D80
1669,VELA DARK REGION DL-Y D91
1670,VELA DARK REGION EG-X B1-1
1671,VELA DARK REGION EL-Y D32
1672,VELA DARK REGION EL-Y D55
1673,VELA DARK REGION FL-Y D63
1674,VELA DARK REGION HB-X C1-28
1675,VELA DARK REGION IW-W B1-3
1676,VELA DARK REGION JS-T B3-0
1677,VELA DARK REGION KR-W C1-24
1678,VELA DARK REGION RC-V B2-5
1679,VELA DARK REGION RY-R B4-7
1680,VELA DARK REGION VO-Q B5-1
1681,VELA DARK REGION WT-R B4-3
1682,VELA DARK REGION YO-R B4-1
1683,VELA DARK REGION ZE-A D66
1684,VIRUDNIR
1685,WEPAA BQ-X E1-3388
1686,WEPAA XJ-P D6-245
1687,WHUEFUA WA-M D8-0
1688,WHUEFUA ZK-N D7-0
1689,WITCH HEAD SECTOR BG-O B6-0
1690,WITCH HEAD SECTOR DL-Y D17
1691,WITCH HEAD SECTOR FB-X C1-11
1692,WITCH HEAD SECTOR GW-W C1-4
1693,WITCH HEAD SECTOR HW-W C1-7
1694,WITCH HEAD SECTOR HW-W C1-8
1695,WITCH HEAD SECTOR HW-W C1-9
1696,WITCH HEAD SECTOR JC-U B3-0
1697,WITCH HEAD SECTOR LC-V C2-10
1698,WO 9251 B
1699,WODA
1700,WOLF 1279
1701,WOLF 1301
1702,WOLF 182
1703,WREDGUIA JY-G D11-3
1704,WREDGUIA KT-Q B32-0
1705,WREDGUIA SQ-V B29-0
1706,WREDGUIA TH-U C16-19
1707,WREDGUIA UB-W C15-0
1708,WREDGUIA VX-L D7-80
1709,WREGOE BB-D C26-25
1710,WREGOE DA-P C19-1
1711,WREGOE GF-R D4-71
1712,WREGOE GF-R D4-92
1713,WREGOE GG-D C13-5
1714,WREGOE GI-P B33-4
1715,WREGOE HH-U C16-31
1716,WREGOE JS-S C17-12
1717,WREGOE JS-S C17-15
1718,WREGOE JS-S C17-3
1719,WREGOE KX-V B31-0
1720,WREGOE MD-R C18-12
1721,WREGOE MJ-N B34-1
1722,WREGOE MN-S C17-2
1723,WREGOE MX-L D7-105
1724,WREGOE MX-L D7-50
1725,WREGOE MY-O B33-4
1726,WREGOE NX-L D7-128
1727,WREGOE NX-L D7-50
1728,WREGOE PE-P C19-2
1729,WREGOE QB-F C11-14
1730,WREGOE QD-K D8-113
1731,WREGOE QD-K D8-121
1732,WREGOE QD-K D8-128
1733,WREGOE QD-K D8-134
1734,WREGOE QD-K D8-21
1735,WREGOE QD-K D8-27
1736,WREGOE QD-K D8-34
1737,WREGOE QD-K D8-35
1738,WREGOE QD-K D8-36
1739,WREGOE QD-K D8-37
1740,WREGOE QD-K D8-38
1741,WREGOE QD-K D8-39
1742,WREGOE QD-K D8-40
1743,WREGOE QD-K D8-41
1744,WREGOE QD-K D8-42
1745,WREGOE QD-K D8-84
1746,WREGOE QD-K D8-87
1747,WREGOE QK-L B35-3
1748,WREGOE RA-W C15-18
1749,WREGOE RD-K D8-126
1750,WREGOE RD-K D8-19
1751,WREGOE RI-D B28-0
1752,WREGOE RT-Q C18-18
1753,WREGOE RZ-M B34-1
1754,WREGOE RZ-M B34-5
1755,WREGOE SO-I D9-54
1756,WREGOE SU-M B34-3
1757,WREGOE TJ-I D9-25
1758,WREGOE UJ-I D9-134
1759,WREGOE UJ-I D9-94
1760,WREGOE UU-M B34-1
1761,WREGOE VF-L B35-2
1762,WREGOE VJ-I D9-146
1763,WREGOE WF-N C20-23
1764,WREGOE WQ-J B36-0
1765,WREGOE WV-J B36-0
1766,WREGOE YA-L B35-1
1767,XEMBEAE BZ-Z D9
1768,XOTHUIA AF-P D6-102
1769,YARRINIC
1770,YUM KAMCABI
1771,ZEUS
