id,system,bodyName
1104,1333,PREIA PHIO WA-M D8-24 3 A A
1105,1334,PREOU AIL JG-N C20-45 B 4 C
1106,1335,PREOU THUA LK-G B27-0 A 3
1107,1336,PRIA CHREA UL-P C5-2 7 D
1108,1337,PRO AEC ZU-N D7-7 6 B
1109,1338,PRO AUWSY PS-S D4-9 BCD 2 A
1110,1339,PRO AUWSY QY-E C13-0 3 C A
1111,1340,PRO EUR RY-I C9-7 A 1 A
1112,1341,PRO EURL DG-M D8-1 8 D A
1113,1342,PRO EURL HM-K D9-6 A 5 A A
1114,1343,PROOE DRYEIA GC-U D3-0 B 7 A
1115,1344,PROOE PHIO GP-W C3-5 B 3 A
1116,1345,PRU EUQ KC-H B51-3 BC 1 A
1117,1346,PRUA DRYOAE GH-C C29-3 A 4 B
1118,1347,PRUA PHOE GH-T D4-117 A 1 A
1119,1348,PRUA PHOE QW-B C1-2 4 A
1120,1349,PRUA PHOE TS-B D252 C 6
1121,1349,PRUA PHOE TS-B D252 D 1
1122,1350,PRUA PHOE TS-B D56 4 A
1123,1351,PRUA PHOE TS-B D91 BCD 2 A
1124,1352,PRUA PHOE US-B D12 8 C A
1125,1353,PRUA PHOE US-B D86 C 2
1126,1353,PRUA PHOE US-B D86 C 3
1127,1354,PRUA PHOE WN-B D61 3 A
1128,1355,PRUA PHOE XY-Z D114 4 D
1129,1355,PRUA PHOE XY-Z D114 4 F
1130,1356,PRUA PHOE XY-Z D42 7 A
1131,1356,PRUA PHOE XY-Z D42 8 A
1132,1357,PUPPIS DARK REGION B SECTOR DL-Y D17 7 A
1133,1359,PW CEPHEI 4 E A
1134,1360,PYRALEAU VS-Z B2-1 AB 1 A
1135,1361,PYTHAICS CV-W D2-3231 5 D A
1136,1363,QIEDEA BM-K D9-27 B 1
1137,1364,QIEDEAU GL-H C25-4 AB 1 A A
1138,1366,R CRA SECTOR EC-L B8-0 B 1 A
1139,1367,ROSETTE SECTOR EL-Y D15 A 2 A
1140,1367,ROSETTE SECTOR EL-Y D15 A 2 B
1141,1368,ROSS 859 B 1
1142,1369,ROTHAAE JX-Z C27-3 10 B
1143,1369,ROTHAAE JX-Z C27-3 10 D
1144,1370,ROTHEAU HB-F D11-1 6 D A
1145,1371,ROTHEAU OR-V D2-3 A 2 A
1146,1372,ROTHEAU WT-I D9-1 1 A
1147,1373,RUEKO GN-B D13-63 BC 1 A
1148,1374,SADR REGION SECTOR FB-X C1-22 1 A A
1149,1375,SCHEAU BLAO DW-N E6-195 9 A
1150,1376,SCHEAU BLAO KY-Z D13-1073 5 B A
1151,1377,SCHEAU BLAO KY-Z D13-504 2 B
1152,1378,SCHEAU BLAO KY-Z D13-506 ABC 1 A
1153,1379,SCHEAU BLAO KY-Z D13-578 3 C
1154,1379,SCHEAU BLAO KY-Z D13-578 3 D
1155,1380,SCHEAU BYOE WJ-Y D1-1180 A 2 B
1156,1381,SCHEAU BYOE XJ-P D6-1171 AB 2 B
1157,1382,SCHEAU BYOE XJ-P D6-2474 2 C A
1158,1383,SCHEE BLI FG-Y G516 AB 1 C A
1159,1385,SHAPSUGS 1 B
1160,1386,SHROGAAE HA-A E2274 A 7 E A
1161,1387,SHROGAAE HA-A E5471 5 B
1162,1388,SHROGAAE JK-A D2822 A 1 A
1163,1389,SHROGAAE KK-A D983 A 1 A
1164,1390,SHROGAAE NH-V E2-138 6 C D
1165,1390,SHROGAAE NH-V E2-138 7 A A
1166,1392,SHROGAAE RN-T E3-2269 A 5 B A
1167,1394,SKAUDAI AM-B D14-138 AB 7 A
1168,1395,SKAUDAI CH-B D14-28 7 A
1169,1396,SKAUDAI DC-B D14-13 5 A
1170,1397,SKAUDAI JP-A C29-5 3 A
1171,1398,SKAUDAI LD-C B58-6 B A 8
1172,1399,SKAUDAI QO-B B58-5 B 2
1173,1400,SKAUDAI QT-B B58-1 A 2
1174,1400,SKAUDAI QT-B B58-1 A 4 A
1175,1401,SKAUDAO TL-B D14-63 B 1
1176,1402,SLEGAO CW-S B9-0 1
1177,1403,SLEGAO DM-P C8-4 D 2 A
1178,1404,SLEGE CE-B D3 B 1 D A
1179,1404,SLEGE CE-B D3 C 3 C
1180,1404,SLEGE CE-B D3 C 3 D
1181,1404,SLEGE CE-B D3 C 4 B
1182,1405,SLEGE QO-Q D5-0 A 5 E A
1183,1406,SLENGIE TJ-Z E1 A 4 B A
1184,1407,SNOTRICOPA 2 D A
1185,1409,SOONTILL 5 A
1186,1410,SOTHIS B 1 A
1187,1412,STRANOA IR-N D6-238 C 4
1188,1413,STRANOA QY-Z C13-9 B 1 A
1189,1416,STRUVE'S LOST SECTOR NN-T C3-1 ABCD 1 A
1190,1417,STRUVE'S LOST SECTOR NN-T C3-6 1 C
1191,1418,STRUVE'S LOST SECTOR OI-T C3-3 2 B
1192,1420,STUELUE FE-E D13-218 5 B
1193,1422,SWOILZ IX-F C11 A 1
1194,1422,SWOILZ IX-F C11 A 2
1195,1422,SWOILZ IX-F C11 A 3 A
1196,1423,SWOILZ LH-Z B31-0 AB 2 A
1197,1424,SWOILZ OI-Z D1-25 2 B
1198,1425,SWOILZ OI-Z D1-33 1 D A
1199,1426,SWOILZ OI-Z D1-59 AB 1 A A
1200,1426,SWOILZ OI-Z D1-59 AB 1 C A
1201,1429,SYNUEFAI LX-R D5-28 4
1202,1430,SYNUEFAI RK-Y C17-3 A 1 A
1203,1431,SYNUEFAI UA-Y C17-4 7 A
1204,1432,SYNUEFAI UZ-M D8-63 B 1 A
1205,1433,SYNUEFAI WV-X C17-12 2 B
1206,1434,SYNUEFAI YQ-X C17-7 1 A
1207,1435,SYNUEFAI YQ-X C17-8 3 A
1208,1438,SYNUEFE AH-J D10-103 B 1
1209,1439,SYNUEFE AH-J D10-20 A 3
1210,1440,SYNUEFE AH-J D10-46 C 1
1211,1441,SYNUEFE AK-B B32-2 B 1
1212,1442,SYNUEFE AK-Y C17-5 A 3 A
1213,1443,SYNUEFE AU-Z C16-3 B 2 A
1214,1444,SYNUEFE BE-R C21-35 E 2
1215,1445,SYNUEFE BF-P D6-0 3 A
1216,1445,SYNUEFE BF-P D6-0 6 A
1217,1446,SYNUEFE BH-J D10-68 C 1
1218,1447,SYNUEFE BO-G B44-6 1 A
1219,1448,SYNUEFE BR-H C12-0 B 1 A
1220,1449,SYNUEFE BZ-Q C21-11 B 5
1221,1450,SYNUEFE CE-R C21-6 C 1
1222,1450,SYNUEFE CE-R C21-6 C 4 A
1223,1451,SYNUEFE CN-H D11-63 A 2 B
1224,1452,SYNUEFE CQ-A B32-0 A 1
1225,1452,SYNUEFE CQ-A B32-0 A 2
1226,1453,SYNUEFE CS-H D11-121 3
1227,1454,SYNUEFE CU-R C20-8 4 B
1228,1455,SYNUEFE CW-V C18-6 A 3 A
1229,1457,SYNUEFE DJ-G B44-3 A 5
1230,1458,SYNUEFE DK-D B46-12 2
1231,1459,SYNUEFE DK-D B46-4 C 1
1232,1460,SYNUEFE DK-P C22-35 3
1233,1461,SYNUEFE DP-Z C16-19 C 3
1234,1461,SYNUEFE DP-Z C16-19 C 4
1235,1461,SYNUEFE DP-Z C16-19 C 5
1236,1461,SYNUEFE DP-Z C16-19 C 6
1237,1462,SYNUEFE DZ-Q C21-14 10 A
1238,1463,SYNUEFE DZ-X B34-4 D 1
1239,1464,SYNUEFE EA-U B50-3 B 6
1240,1465,SYNUEFE EC-K D9-18 C 4
1241,1466,SYNUEFE ED-I B43-8 A 2
1242,1467,SYNUEFE EF-Q D5-4 1 A
1243,1468,SYNUEFE EN-H D11-106 6 A
1244,1469,SYNUEFE EN-H D11-28 8 B
1245,1470,SYNUEFE EN-H D11-29 6 B
1246,1471,SYNUEFE EN-H D11-5 4 E
1247,1472,SYNUEFE EN-H D11-96 7 A
1248,1473,SYNUEFE EU-Q C21-10 A 3
1249,1474,SYNUEFE EU-Q C21-15 A 1
1250,1475,SYNUEFE EZ-F B44-2 3 B A
1251,1476,SYNUEFE FF-P C22-35 4 A
1252,1477,SYNUEFE FG-T C18-2 2 A
1253,1477,SYNUEFE FG-T C18-2 2 B
1254,1478,SYNUEFE FK-P C22-2 E 1
1255,1479,SYNUEFE FL-O B36-0 A 1
1256,1480,SYNUEFE FM-T D4-32 AB 2 A
1257,1481,SYNUEFE FU-E B45-5 A 3
1258,1482,SYNUEFE GI-Z B18-0 A 2 A
1259,1483,SYNUEFE GJ-G B44-9 3 C
1260,1484,SYNUEFE GK-T B22-0 A 3 A
1261,1485,SYNUEFE GQ-N C23-21 B 3
1262,1486,SYNUEFE GT-H B43-1 C 3
1263,1486,SYNUEFE GT-H B43-1 C 4
1264,1487,SYNUEFE GV-T B50-4 B 1
1265,1488,SYNUEFE HA-P C22-22 2
1266,1489,SYNUEFE HE-G B44-5 B 2
1267,1490,SYNUEFE HF-P C22-17 B 1
1268,1491,SYNUEFE HL-N C23-4 D 3
1269,1492,SYNUEFE HP-E B45-4 4
1270,1493,SYNUEFE HP-E B45-8 D 3
1271,1494,SYNUEFE HT-F D12-29 C 3
1272,1495,SYNUEFE HZ-M D8-69 B 7 F
1273,1497,SYNUEFE IE-G B44-2 A 4
1274,1498,SYNUEFE IH-T D4-14 A 4 A
1275,1499,SYNUEFE IJ-G B44-5 3
1276,1500,SYNUEFE IL-N C23-15 2 A
1277,1501,SYNUEFE IL-N C23-19 B 2
1278,1502,SYNUEFE IL-W C18-29 B 2 A
1279,1503,SYNUEFE IM-M B37-0 C 1
1280,1504,SYNUEFE IN-I D10-18 2 B
1281,1505,SYNUEFE IT-F D12-5 A 2
1282,1506,SYNUEFE IZ-X B34-3 A 2
1283,1506,SYNUEFE IZ-X B34-3 A 3
1284,1507,SYNUEFE JN-R D5-22 A 8 E A
1285,1508,SYNUEFE JP-E B45-4 C 1
1286,1509,SYNUEFE JU-M D8-50 5 A
1287,1510,SYNUEFE JZ-F B44-8 8
1288,1511,SYNUEFE KD-J B42-5 2
1289,1511,SYNUEFE KD-J B42-5 3
1290,1512,SYNUEFE KG-W C18-16 6 A
1291,1513,SYNUEFE KJ-C C15-6 C 1
1292,1515,SYNUEFE KU-F B44-4 4
1293,1516,SYNUEFE KX-J D9-7 2 A
1294,1517,SYNUEFE KZ-F B44-5 A 1
1295,1518,SYNUEFE LD-A C17-1 B 1 C
1296,1519,SYNUEFE LD-A C17-3 AB 2 F
1297,1520,SYNUEFE LH-M D7-4 13 A
1298,1521,SYNUEFE LQ-T B50-1 B 2
1299,1522,SYNUEFE LS-O B37-0 AB 1 A
1300,1523,SYNUEFE LY-I B42-2 C 2
1301,1524,SYNUEFE MF-O A88-4 A 2 A
1302,1525,SYNUEFE MJ-O D7-14 A 1 A
1303,1525,SYNUEFE MJ-O D7-14 A 1 B
1304,1525,SYNUEFE MJ-O D7-14 A 2 A
1305,1525,SYNUEFE MJ-O D7-14 A 2 C A
1306,1525,SYNUEFE MJ-O D7-14 A 3 A
1307,1525,SYNUEFE MJ-O D7-14 A 4 A
1308,1526,SYNUEFE MK-M D8-20 A 2 A
1309,1527,SYNUEFE MN-J D9-13 B 7 A A
1310,1528,SYNUEFE NB-B B47-10 B 2
1311,1529,SYNUEFE NH-R B38-5 B 1
1312,1529,SYNUEFE NH-R B38-5 C 1
1313,1530,SYNUEFE NJ-O D7-11 2 A
1314,1530,SYNUEFE NJ-O D7-11 3 A
1315,1531,SYNUEFE NJ-O D7-26 ABCD 2 A
1316,1531,SYNUEFE NJ-O D7-26 ABCD 2 B
1317,1532,SYNUEFE NJ-O D7-29 1 A
1318,1533,SYNUEFE NL-N C23-4 B 3
1319,1534,SYNUEFE NU-A C16-9 7 A
1320,1535,SYNUEFE NU-F B44-5 B 1
1321,1536,SYNUEFE NU-M D8-99 A 2 A
1322,1537,SYNUEFE NY-M C9-2 D 2 A
1323,1540,SYNUEFE OB-N C23-19 1 A
1324,1541,SYNUEFE OF-E B45-4 1 B
1325,1542,SYNUEFE OT-I B42-4 B 2
1326,1543,SYNUEFE OV-K D9-56 9 C
1327,1544,SYNUEFE OW-M A75-1 A 1
1328,1544,SYNUEFE OW-M A75-1 A 2 A
1329,1545,SYNUEFE PF-E B45-5 B 2
1330,1546,SYNUEFE PJ-D B46-10 3
1331,1547,SYNUEFE PM-L C24-24 C 6
1332,1548,SYNUEFE PX-J C25-8 7 A
1333,1549,SYNUEFE QA-E B45-4 3
1334,1550,SYNUEFE QJ-O D7-49 A 3 A
1335,1551,SYNUEFE QO-P D6-20 1 A
1336,1552,SYNUEFE QW-J B42-3 2
1337,1553,SYNUEFE QX-I A91-0 2
1338,1553,SYNUEFE QX-I A91-0 3
1339,1554,SYNUEFE RA-E B45-5 2
1340,1555,SYNUEFE RD-J B39-0 1
1341,1556,SYNUEFE RE-O D7-11 1 A A
1342,1557,SYNUEFE RE-O D7-14 1 A
1343,1557,SYNUEFE RE-O D7-14 1 F A
1344,1558,SYNUEFE RE-O D7-18 C 5
1345,1558,SYNUEFE RE-O D7-18 C 6
1346,1559,SYNUEFE RE-O D7-42 A 1 D A
1347,1560,SYNUEFE RE-O D7-9 AB 1 A
1348,1560,SYNUEFE RE-O D7-9 AB 5 A
1349,1561,SYNUEFE RF-L D9-14 A 1 A
1350,1561,SYNUEFE RF-L D9-14 A 1 B
1351,1561,SYNUEFE RF-L D9-14 A 2 A
1352,1561,SYNUEFE RF-L D9-14 A 2 B
1353,1562,SYNUEFE RL-C B46-6 3
1354,1563,SYNUEFE RR-I B43-9 2
1355,1564,SYNUEFE RS-P B39-3 A 2
1356,1565,SYNUEFE RT-P D6-15 2 B
1357,1566,SYNUEFE RT-Z C16-13 1 A
1358,1568,SYNUEFE SI-M B39-0 B 1
1359,1569,SYNUEFE SP-F B44-0 B 5
1360,1569,SYNUEFE SP-F B44-0 C 1
1361,1570,SYNUEFE SV-U B49-5 B 1
1362,1570,SYNUEFE SV-U B49-5 B 2
1363,1571,SYNUEFE TE-O D7-39 C 5 A
1364,1572,SYNUEFE TP-F B44-0 CD 1
1365,1573,SYNUEFE UK-V B35-0 A 4 A
1366,1574,SYNUEFE UL-X A69-2 C 2
1367,1576,SYNUEFE US-B C16-23 A 4
1368,1577,SYNUEFE US-B C16-5 4
1369,1578,SYNUEFE UV-H C12-7 B 3 A
1370,1579,SYNUEFE UY-R B34-0 1
1371,1580,SYNUEFE UZ-X C17-10 1 B
1372,1581,SYNUEFE UZ-X C17-12 AB 2 A
1373,1583,SYNUEFE VK-F B44-0 B 1
1374,1584,SYNUEFE VL-X A69-2 A 2
1375,1585,SYNUEFE VM-D C15-10 2 A
1376,1586,SYNUEFE VM-S B37-3 4
1377,1586,SYNUEFE VM-S B37-3 5
1378,1587,SYNUEFE VS-B C16-25 5 B
1379,1588,SYNUEFE VS-Q B38-0 C 1
1380,1590,SYNUEFE VZ-C B46-0 2
1381,1591,SYNUEFE WJ-D B46-0 D 3
1382,1592,SYNUEFE WL-J D10-113 3
1383,1593,SYNUEFE WU-X C17-8 2 A
1384,1594,SYNUEFE XJ-P C22-2 BC 2
1385,1595,SYNUEFE XL-X A69-1 1
1386,1596,SYNUEFE XO-P C22-17 C 1
1387,1596,SYNUEFE XO-P C22-17 C 3 A
1388,1596,SYNUEFE XO-P C22-17 D 3
1389,1597,SYNUEFE XR-H D11-102 1 B
1390,1598,SYNUEFE XR-H D11-90 A 1 A
1391,1599,SYNUEFE XY-Q C21-1 2 A
1392,1600,SYNUEFE YP-X C17-1 5 C
1393,1601,SYNUEFE YP-X C17-8 2 A
1394,1602,SYNUEFE YT-N B40-5 A 3 A
1395,1603,SYNUEFE YX-T A71-2 A 1
1396,1604,SYNUEFE YY-Q C21-19 2 A
1397,1604,SYNUEFE YY-Q C21-19 2 B A
1398,1604,SYNUEFE YY-Q C21-19 2 E A
1399,1604,SYNUEFE YY-Q C21-19 3 A
1400,1605,SYNUEFE ZA-N B37-0 2
1401,1607,SYNUEFE ZB-Y B48-6 B 2 A
1402,1608,SYNUEFE ZG-J D10-49 2 A
1403,1609,SYNUEFE ZG-J D10-79 B 1
1404,1610,SYNUEFE ZL-J D10-109 E 2 A
1405,1610,SYNUEFE ZL-J D10-109 E 3
1406,1611,SYNUEFE ZL-J D10-119 7 A
1407,1611,SYNUEFE ZL-J D10-119 9 B
1408,1613,SYNUEFE ZR-I B43-10 B 2 A
1409,1613,SYNUEFE ZR-I B43-10 D 2
1410,1614,SYNUEFUE IS-Q B52-1 3 B
1411,1615,SYRAI THEIA QP-W C15-0 2 A
1412,1616,SYREADIAE JX-F C0 1
1413,1617,SYRIVIA RI-B D13-11 C 1
1414,1618,SYRIVIA WS-U D2-14 E 1
1415,1619,SYROIFUE MO-Z B27-0 C 1
1416,1620,T TAURI A 1 A
1417,1620,T TAURI A 1 B
1418,1620,T TAURI A 2 A
1419,1621,TAURUS DARK REGION BQ-Y C12 2 A
1420,1622,TAURUS DARK REGION BV-Y C11 8 A
1421,1623,TAURUS DARK REGION CL-Y D53 A 4
1422,1624,TAURUS DARK REGION CQ-Y D31 3 C
1423,1625,TAURUS DARK REGION CQ-Y D36 7 A
1424,1626,TAURUS DARK REGION DB-X D1-26 6 E A
1425,1627,TAURUS DARK REGION DL-Y D54 ABC 1 C
1426,1629,TAURUS DARK REGION FW-W C1-3 1 A
1427,1631,TAURUS DARK REGION IR-W D1-47 A 3 A
1428,1632,TAURUS DARK REGION JH-V C2-9 AB 1 A
1429,1634,TAURUS DARK REGION MY-R B4-1 1 B
1430,1635,TAURUS DARK REGION OX-U C2-10 4 B
1431,1637,TAURUS DARK REGION QN-T B3-0 1 B
1432,1638,TAURUS DARK REGION QO-Q B5-0 B 2 A
1433,1641,TEGNAE HT-Z D13-1 1 D A
1434,1642,THAILAE II-Z D1-34 1 C A
1435,1644,TIRIS 1 C
1436,1647,TRAPEZIUM SECTOR XO-Y B1-0 B 4 A
1437,1648,TV MUSCAE AB 12 A
1438,1648,TV MUSCAE AB 3 B
1439,1648,TV MUSCAE AB 3 C
1440,1648,TV MUSCAE AB 6 A
1441,1648,TV MUSCAE AB 8 A
1442,1648,TV MUSCAE AB 8 B
1443,1648,TV MUSCAE AB 9 A
1444,1648,TV MUSCAE AB 9 B
1445,1649,TYROESLY VM-W D1-1 3 D A
1446,1654,V2 PUPPIS 3 A
1447,1654,V2 PUPPIS 3 B
1448,1655,V518 CARINAE 2 A
1449,1656,V655 CARINAE 5
1450,1658,VEIL WEST SECTOR DL-Y D68 D 3 B A
1451,1658,VEIL WEST SECTOR DL-Y D68 D 4 E
1452,1659,VEIL WEST SECTOR GW-W C1-13 3 C
1453,1660,VEIL WEST SECTOR KC-V C2-18 10 A
1454,1661,VELA DARK REGION BQ-Y D110 4 B
1455,1662,VELA DARK REGION BQ-Y D94 9 B
1456,1663,VELA DARK REGION CQ-Y C0 A 2
1457,1664,VELA DARK REGION DL-Y D112 1 A
1458,1665,VELA DARK REGION DL-Y D80 1 B
1459,1666,VELA DARK REGION DL-Y D91 5 A
1460,1667,VELA DARK REGION EG-X B1-1 A 1
1461,1668,VELA DARK REGION EL-Y D32 B 1
1462,1669,VELA DARK REGION EL-Y D55 1
1463,1670,VELA DARK REGION FL-Y D63 A 5
1464,1670,VELA DARK REGION FL-Y D63 B 1
1465,1671,VELA DARK REGION HB-X C1-28 E 2
1466,1671,VELA DARK REGION HB-X C1-28 E 3
1467,1672,VELA DARK REGION IW-W B1-3 B 1
1468,1673,VELA DARK REGION JS-T B3-0 A 3
1469,1674,VELA DARK REGION KR-W C1-24 7 A
1470,1674,VELA DARK REGION KR-W C1-24 7 B
1471,1674,VELA DARK REGION KR-W C1-24 7 C
1472,1674,VELA DARK REGION KR-W C1-24 7 D
1473,1675,VELA DARK REGION RC-V B2-5 C 3
1474,1675,VELA DARK REGION RC-V B2-5 C 4
1475,1676,VELA DARK REGION RY-R B4-7 A 1
1476,1677,VELA DARK REGION VO-Q B5-1 B 3 A
1477,1677,VELA DARK REGION VO-Q B5-1 B 6
1478,1677,VELA DARK REGION VO-Q B5-1 C 5
1479,1678,VELA DARK REGION WT-R B4-3 B 1
1480,1678,VELA DARK REGION WT-R B4-3 B 2
1481,1679,VELA DARK REGION YO-R B4-1 B 4
1482,1679,VELA DARK REGION YO-R B4-1 D 2
1483,1680,VELA DARK REGION ZE-A D66 6 B
1484,1681,VIRUDNIR 6
1485,1682,WEPAA BQ-X E1-3388 A 1 A
1486,1683,WEPAA XJ-P D6-245 4 C A
1487,1684,WHUEFUA WA-M D8-0 C 1 G
1488,1685,WHUEFUA ZK-N D7-0 C 13 B
1489,1686,WITCH HEAD SECTOR BG-O B6-0 1
1490,1686,WITCH HEAD SECTOR BG-O B6-0 2
1491,1687,WITCH HEAD SECTOR DL-Y D17 A 1
1492,1688,WITCH HEAD SECTOR FB-X C1-11 B 2
1493,1688,WITCH HEAD SECTOR FB-X C1-11 B 3
1494,1688,WITCH HEAD SECTOR FB-X C1-11 B 4
1495,1688,WITCH HEAD SECTOR FB-X C1-11 B 5
1496,1689,WITCH HEAD SECTOR GW-W C1-4 A 4
1497,1690,WITCH HEAD SECTOR HW-W C1-7 C 2
1498,1690,WITCH HEAD SECTOR HW-W C1-7 C 3
1499,1690,WITCH HEAD SECTOR HW-W C1-7 C 4
1500,1691,WITCH HEAD SECTOR HW-W C1-8 A 4
1501,1692,WITCH HEAD SECTOR HW-W C1-9 4
1502,1693,WITCH HEAD SECTOR JC-U B3-0 A 3 A
1503,1694,WITCH HEAD SECTOR LC-V C2-10 A 2
1504,1694,WITCH HEAD SECTOR LC-V C2-10 A 3
1505,1694,WITCH HEAD SECTOR LC-V C2-10 A 4
1506,1694,WITCH HEAD SECTOR LC-V C2-10 A 5
1507,1694,WITCH HEAD SECTOR LC-V C2-10 A 6
1508,1694,WITCH HEAD SECTOR LC-V C2-10 B 1
1509,1694,WITCH HEAD SECTOR LC-V C2-10 B 2
1510,1694,WITCH HEAD SECTOR LC-V C2-10 B 3
1511,1695,WO 9251 B A 1
1512,1698,WOLF 1301 4 A
1513,1700,WREDGUIA JY-G D11-3 AB 1 C A
1514,1704,WREDGUIA UB-W C15-0 1 A
1515,1705,WREDGUIA VX-L D7-80 5 F
1516,1706,WREGOE BB-D C26-25 B 7 A
1517,1707,WREGOE DA-P C19-1 4 A
1518,1708,WREGOE GF-R D4-71 A 2 A
1519,1709,WREGOE GF-R D4-92 1 B
1520,1710,WREGOE GG-D C13-5 1 A
1521,1711,WREGOE GI-P B33-4 B 2 A
1522,1712,WREGOE HH-U C16-31 2 B
1523,1713,WREGOE JS-S C17-12 1 A
1524,1714,WREGOE JS-S C17-15 B 1
1525,1715,WREGOE JS-S C17-3 3
1526,1716,WREGOE KX-V B31-0 C 1
1527,1717,WREGOE MD-R C18-12 C 1 A
1528,1718,WREGOE MJ-N B34-1 B 2
1529,1719,WREGOE MN-S C17-2 B 6 A
1530,1720,WREGOE MX-L D7-105 2 A
1531,1721,WREGOE MX-L D7-50 2 A
1532,1722,WREGOE MY-O B33-4 C 1
1533,1723,WREGOE NX-L D7-128 4 B A
1534,1724,WREGOE NX-L D7-50 A 2 A
1535,1725,WREGOE PE-P C19-2 1 B
1536,1726,WREGOE QB-F C11-14 AB 2 A
1537,1727,WREGOE QD-K D8-113 A 3
1538,1728,WREGOE QD-K D8-121 1 A
1539,1729,WREGOE QD-K D8-128 AB 2
1540,1730,WREGOE QD-K D8-134 ABC 1 A
1541,1731,WREGOE QD-K D8-21 A 1 A
1542,1732,WREGOE QD-K D8-27 3 B
1543,1733,WREGOE QD-K D8-34 1 D A
1544,1734,WREGOE QD-K D8-35 1 A
1545,1735,WREGOE QD-K D8-36 1 B
1546,1736,WREGOE QD-K D8-37 A 4
1547,1737,WREGOE QD-K D8-38 AB 1 C
1548,1738,WREGOE QD-K D8-39 3 A
1549,1739,WREGOE QD-K D8-40 5 A
1550,1740,WREGOE QD-K D8-41 3 E A
1551,1741,WREGOE QD-K D8-42 D 2
1552,1742,WREGOE QD-K D8-84 A 3 A
1553,1743,WREGOE QD-K D8-87 3 E A
1554,1744,WREGOE QK-L B35-3 B 3
1555,1744,WREGOE QK-L B35-3 B 4
1556,1745,WREGOE RA-W C15-18 A 1 A
1557,1746,WREGOE RD-K D8-126 A 1 A
1558,1747,WREGOE RD-K D8-19 AB 1 A
1559,1748,WREGOE RI-D B28-0 3
1560,1749,WREGOE RT-Q C18-18 4 A
1561,1750,WREGOE RZ-M B34-1 C 1
1562,1751,WREGOE RZ-M B34-5 AB 1 A
1563,1752,WREGOE SO-I D9-54 2 A
1564,1753,WREGOE SU-M B34-3 A 5
1565,1754,WREGOE TJ-I D9-25 1 A
1566,1754,WREGOE TJ-I D9-25 2 C A
1567,1755,WREGOE UJ-I D9-134 B 1
1568,1755,WREGOE UJ-I D9-134 B 2
1569,1756,WREGOE UJ-I D9-94 B 3 A
1570,1757,WREGOE UU-M B34-1 BC 5 A
1571,1758,WREGOE VF-L B35-2 B 1
1572,1759,WREGOE VJ-I D9-146 1 A
1573,1760,WREGOE WF-N C20-23 9 A
1574,1761,WREGOE WQ-J B36-0 3
1575,1762,WREGOE WV-J B36-0 3
1576,1763,WREGOE YA-L B35-1 C 1
1577,1764,XEMBEAE BZ-Z D9 5 C A
1578,1765,XOTHUIA ZJ-E C13-17 A 3 D A
1579,1767,YUM KAMCABI A 11
1580,1768,ZEUS 1
